latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
49.79737,-121.32459,367.0,0.41,0.45,2026-07-31,2131,N,VIIRS,h,2.0NRT,350.96,310.3,D
49.79779,-121.31947,354.77,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,297.69,310.3,D
49.79846,-121.41191,334.14,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,300.24,5.67,D
49.79897,-121.40596,341.02,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,298.12,5.67,D
49.80074,-121.33476,339.53,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,302.84,0.0,D
49.802,-121.31951,367.0,0.41,0.45,2026-07-31,2131,N,VIIRS,h,2.0NRT,294.7,310.3,D
49.80244,-121.31419,346.32,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,292.09,13.93,D
49.80533,-121.33021,346.8,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,304.96,24.94,D
49.80576,-121.32504,367.0,0.41,0.45,2026-07-31,2131,N,VIIRS,h,2.0NRT,330.31,63.03,D
49.80619,-121.31989,353.42,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,317.89,63.03,D
49.80662,-121.31472,357.17,0.41,0.45,2026-07-31,2131,N,VIIRS,l,2.0NRT,294.14,56.6,D
49.80705,-121.30952,351.18,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,289.75,56.6,D
49.80992,-121.32571,337.14,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,298.49,63.03,D
49.81034,-121.32068,348.86,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,296.51,63.03,D
49.81076,-121.31558,269.9,0.41,0.45,2026-07-31,2131,N,VIIRS,l,2.0NRT,308.72,56.6,D
49.8112,-121.31028,357.09,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,295.65,56.6,D
49.81167,-121.3047,337.52,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,288.0,12.22,D
49.8154,-121.31058,337.78,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,287.1,9.63,D
49.8163,-121.29974,342.6,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,288.4,12.27,D
49.81673,-121.29461,367.0,0.41,0.45,2026-07-31,2131,N,VIIRS,h,2.0NRT,297.48,14.61,D
49.81716,-121.28941,341.1,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,292.22,14.61,D
49.8209,-121.29527,335.28,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,286.9,14.61,D
49.82175,-121.28497,346.41,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,300.19,21.7,D
49.82217,-121.27999,367.0,0.41,0.45,2026-07-31,2131,N,VIIRS,h,2.0NRT,298.39,21.7,D
49.83548,-121.27228,343.46,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,294.25,6.29,D
49.84307,-121.23225,332.96,0.41,0.45,2026-07-31,2131,N,VIIRS,l,2.0NRT,306.84,27.73,D
49.84361,-121.22591,339.87,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,295.73,27.73,D
49.84485,-121.31114,356.72,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,288.69,11.31,D
49.84526,-121.31368,339.08,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,286.77,7.61,D
49.84735,-121.23174,357.37,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,298.96,14.12,D
49.84788,-121.2255,334.76,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,294.27,14.12,D
49.85055,-121.50639,347.12,0.4,0.44,2026-07-31,2131,N,VIIRS,n,2.0NRT,299.68,5.79,D
49.8509,-121.50214,341.49,0.4,0.44,2026-07-31,2131,N,VIIRS,n,2.0NRT,299.78,5.79,D
49.85163,-121.2312,343.6,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,297.89,14.12,D
49.85212,-121.22752,367.0,0.41,0.45,2026-07-31,2131,N,VIIRS,h,2.0NRT,299.31,8.42,D
49.85214,-121.2252,367.0,0.41,0.45,2026-07-31,2131,N,VIIRS,h,2.0NRT,300.3,14.12,D
49.85258,-121.22168,350.12,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,298.73,8.42,D
49.85263,-121.21941,335.49,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,295.53,5.73,D
49.85482,-121.29327,355.91,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,292.26,23.7,D
49.85506,-121.29665,352.24,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,293.66,22.85,D
49.85564,-121.28932,346.27,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,290.74,12.43,D
49.85628,-121.22847,342.91,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,300.49,8.42,D
49.85629,-121.22621,345.92,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,299.85,5.4,D
49.85672,-121.22291,335.0,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,297.78,8.42,D
49.85676,-121.22066,346.45,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,300.18,9.08,D
49.85716,-121.21743,367.0,0.41,0.45,2026-07-31,2131,N,VIIRS,h,2.0NRT,303.48,15.46,D
49.85721,-121.21523,354.83,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,300.79,9.08,D
49.85758,-121.21204,349.86,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,300.44,15.46,D
49.85766,-121.20985,352.32,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,302.5,11.56,D
49.85802,-121.20656,367.0,0.42,0.45,2026-07-31,2131,N,VIIRS,h,2.0NRT,304.05,11.52,D
49.85813,-121.20435,367.0,0.42,0.45,2026-07-31,2131,N,VIIRS,h,2.0NRT,301.35,11.56,D
49.85848,-121.20079,329.83,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,295.98,11.52,D
49.85962,-121.29238,344.28,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,288.29,12.43,D
49.85987,-121.23388,331.37,0.41,0.45,2026-07-31,2131,N,VIIRS,l,2.0NRT,301.42,5.4,D
49.86034,-121.23058,335.81,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,302.76,15.57,D
49.86034,-121.22829,336.02,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,303.62,5.4,D
49.86078,-121.22502,333.77,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,303.06,15.57,D
49.86081,-121.22277,329.16,0.41,0.45,2026-07-31,2131,N,VIIRS,l,2.0NRT,299.4,9.08,D
49.86126,-121.2174,334.11,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,296.4,9.08,D
49.86164,-121.21427,353.76,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,298.37,10.37,D
49.8617,-121.21216,367.0,0.41,0.45,2026-07-31,2131,N,VIIRS,h,2.0NRT,299.67,11.56,D
49.86206,-121.209,356.61,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,300.1,13.1,D
49.86215,-121.20673,355.14,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,300.28,11.56,D
49.86252,-121.20331,353.52,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,302.17,13.1,D
49.86265,-121.20084,367.0,0.42,0.45,2026-07-31,2131,N,VIIRS,h,2.0NRT,304.14,101.5,D
49.86356,-121.19018,350.04,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,312.54,69.4,D
49.86377,-121.18766,345.4,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,299.54,53.48,D
49.86396,-121.23827,334.56,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,299.79,12.25,D
49.86417,-121.28828,337.16,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,288.6,5.34,D
49.86441,-121.23262,332.39,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,295.3,15.57,D
49.86486,-121.22707,352.69,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,310.14,15.57,D
49.8653,-121.22154,344.75,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,295.89,10.37,D
49.86573,-121.2162,348.43,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,296.14,10.37,D
49.8671,-121.19904,367.0,0.42,0.45,2026-07-31,2131,N,VIIRS,h,2.0NRT,296.49,69.4,D
49.86762,-121.19247,346.87,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,310.1,69.4,D
49.87224,-121.18766,330.14,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,293.03,4.02,D
49.91943,-121.53277,345.26,0.4,0.44,2026-07-31,2131,N,VIIRS,n,2.0NRT,314.96,79.88,D
49.93476,-121.30259,336.99,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,295.41,4.25,D
49.93521,-121.29727,353.28,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,301.89,13.51,D
49.93894,-121.30315,341.46,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,298.9,10.89,D
49.93937,-121.298,350.73,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,307.12,25.42,D
49.94678,-121.31028,338.33,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,294.23,15.84,D
49.94728,-121.30444,356.74,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,308.3,15.84,D
49.94769,-121.2996,339.75,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,298.2,10.08,D
49.95097,-121.3108,337.25,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,297.05,15.84,D
49.95141,-121.30546,352.74,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,308.64,15.84,D
49.9522,-121.3075,367.0,0.41,0.45,2026-07-31,2131,N,VIIRS,h,2.0NRT,305.45,20.19,D
49.95299,-121.29766,349.52,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,296.6,7.76,D
49.95594,-121.30176,340.87,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,297.09,11.57,D
49.95636,-121.29681,352.01,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,300.55,11.57,D
49.95679,-121.29172,338.99,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,293.69,4.56,D
49.95712,-121.29893,351.4,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,295.89,7.76,D
49.95753,-121.29379,345.89,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,293.25,7.76,D
50.07814,-121.26939,343.83,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,296.49,5.08,D
50.082,-121.22083,345.58,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,297.86,8.27,D
50.08546,-121.33625,332.06,0.41,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,296.68,4.23,D
50.087,-121.26443,352.71,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,307.19,20.06,D
50.09114,-121.26565,336.2,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,300.45,20.06,D
50.09165,-121.25934,343.41,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,297.48,23.64,D
50.09527,-121.26704,339.74,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,296.61,7.62,D
50.09845,-121.22746,331.09,0.42,0.45,2026-07-31,2131,N,VIIRS,l,2.0NRT,301.59,9.23,D
50.10348,-121.21764,355.73,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,296.74,15.84,D
50.10496,-121.25191,333.77,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,295.07,4.79,D
50.10721,-121.22401,330.73,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,299.41,8.71,D
50.10764,-121.21857,340.86,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,297.41,14.1,D
50.11095,-121.23022,350.68,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,302.0,8.71,D
50.11511,-121.23122,336.92,0.42,0.45,2026-07-31,2131,N,VIIRS,n,2.0NRT,296.59,5.6,D
49.76367,-121.37672,338.48,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.74,6.39,N
49.76458,-121.38877,312.57,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,288.5,4.27,N
49.76494,-121.39354,345.53,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,291.32,4.27,N
49.76532,-121.39859,315.45,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,286.98,2.24,N
49.76648,-121.35513,298.38,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.07,2.63,N
49.76692,-121.36093,367.0,0.46,0.47,2026-08-01,0945,N,VIIRS,h,2.0NRT,292.01,12.13,N
49.76742,-121.36762,339.56,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.67,12.13,N
49.76969,-121.39762,302.79,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.68,2.24,N
49.7709,-121.35502,324.61,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,288.78,4.06,N
49.77141,-121.36166,342.21,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,292.36,5.46,N
49.77442,-121.40142,315.79,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,286.65,1.67,N
49.77523,-121.35354,338.35,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.78,4.06,N
49.77579,-121.36092,305.22,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.18,5.46,N
49.77664,-121.31419,337.26,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,286.48,5.41,N
49.77703,-121.31923,324.67,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,286.8,5.41,N
49.77753,-121.32576,319.11,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.28,4.45,N
49.77916,-121.40536,299.51,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,284.83,0.49,N
49.77952,-121.35174,324.29,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.4,3.96,N
49.77999,-121.30017,298.96,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,285.39,2.94,N
49.78015,-121.35996,299.86,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.98,3.5,N
49.78062,-121.30833,327.75,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.27,2.94,N
49.78097,-121.42915,300.21,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,286.13,0.46,N
49.7811,-121.31457,345.45,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,292.27,5.41,N
49.78153,-121.32022,319.34,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.08,5.41,N
49.78205,-121.32692,318.54,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,288.4,4.45,N
49.78274,-121.33592,347.85,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,291.18,4.45,N
49.78318,-121.28432,296.91,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,284.29,5.69,N
49.78352,-121.40424,297.97,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,284.54,0.47,N
49.78378,-121.29073,333.16,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.11,6.87,N
49.78382,-121.2926,337.96,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,291.05,5.69,N
49.78394,-121.35152,336.4,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.74,3.96,N
49.78438,-121.29932,338.7,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,292.58,6.87,N
49.78448,-121.30102,336.03,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,292.33,4.53,N
49.78494,-121.3071,329.39,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,291.78,2.73,N
49.78507,-121.30871,329.68,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,291.72,4.53,N
49.78524,-121.42694,304.43,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,286.75,0.53,N
49.78544,-121.31409,316.38,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.35,2.73,N
49.7856,-121.31553,310.92,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.81,1.36,N
49.78588,-121.32022,306.4,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,288.27,3.33,N
49.78596,-121.43634,305.04,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.29,1.81,N
49.78608,-121.3217,303.84,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,288.09,1.36,N
49.78696,-121.33533,301.17,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,288.42,1.94,N
49.78726,-121.33701,300.5,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,288.88,3.15,N
49.78766,-121.28507,343.11,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,292.5,5.69,N
49.78766,-121.28339,336.26,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.25,5.6,N
49.78824,-121.29153,346.7,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,295.77,6.87,N
49.7883,-121.29333,348.36,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,296.77,5.69,N
49.78834,-121.40921,297.51,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,284.46,0.47,N
49.78878,-121.29906,337.62,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,293.26,6.87,N
49.78888,-121.30074,333.16,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,292.28,4.53,N
49.7893,-121.30618,312.64,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.43,2.73,N
49.78942,-121.30777,305.41,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.28,4.53,N
49.78961,-121.42579,300.38,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,286.31,0.53,N
49.78981,-121.31342,303.43,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.02,2.73,N
49.78997,-121.3148,302.36,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.34,1.36,N
49.7905,-121.32165,301.18,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.01,1.36,N
49.79174,-121.40154,300.21,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,285.66,0.68,N
49.79205,-121.28469,337.19,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,292.47,7.55,N
49.79206,-121.2831,331.29,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,291.03,9.16,N
49.79212,-121.40672,312.09,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,285.41,1.24,N
49.79227,-121.4024,297.77,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,285.11,0.78,N
49.79257,-121.29023,345.92,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,294.28,5.91,N
49.79261,-121.29179,343.88,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,293.66,7.55,N
49.79269,-121.40788,312.53,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,285.27,0.78,N
49.79288,-121.35608,301.93,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,288.45,0.96,N
49.79307,-121.29716,326.91,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.88,5.91,N
49.79314,-121.29865,323.44,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.23,2.88,N
49.79328,-121.35751,300.96,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,288.79,0.65,N
49.79329,-121.4235,305.37,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,286.65,1.31,N
49.79357,-121.30401,304.06,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.38,2.42,N
49.79368,-121.3056,301.01,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,286.64,2.88,N
49.79402,-121.42526,300.18,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,286.93,1.38,N
49.79409,-121.31126,301.71,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,286.64,2.42,N
49.79425,-121.3129,300.46,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,286.53,2.26,N
49.79462,-121.31854,302.41,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.08,1.76,N
49.79482,-121.32021,304.19,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.02,2.26,N
49.79518,-121.32642,304.38,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.92,1.76,N
49.79543,-121.32813,304.67,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.88,1.7,N
49.79584,-121.27658,337.52,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.14,6.17,N
49.79642,-121.284,350.39,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,295.15,7.55,N
49.79642,-121.28247,356.21,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,296.99,9.16,N
49.79692,-121.28925,341.69,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,292.83,5.91,N
49.79694,-121.29073,335.97,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,291.6,7.55,N
49.79696,-121.41232,296.63,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,284.09,1.24,N
49.7974,-121.29577,320.39,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.19,5.91,N
49.79745,-121.29725,312.79,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,288.06,2.88,N
49.7979,-121.3028,320.66,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,288.27,2.42,N
49.79802,-121.30444,330.87,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.43,2.88,N
49.79846,-121.31047,325.69,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.4,2.42,N
49.79862,-121.31216,319.76,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.25,2.26,N
49.79902,-121.31824,324.72,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.55,1.76,N
49.79923,-121.31995,324.1,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.82,2.26,N
49.79959,-121.32611,311.8,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.39,1.76,N
49.79985,-121.32786,305.16,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.14,1.7,N
49.80073,-121.28092,367.0,0.46,0.47,2026-08-01,0945,N,VIIRS,h,2.0NRT,299.81,14.99,N
49.80125,-121.28792,351.02,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,297.89,8.25,N
49.80177,-121.29517,307.21,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,286.98,8.25,N
49.80219,-121.4858,295.98,0.47,0.48,2026-08-01,0945,N,VIIRS,n,2.0NRT,284.94,0.62,N
49.80233,-121.30282,336.72,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,292.72,4.25,N
49.8029,-121.31076,316.41,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.42,4.25,N
49.80346,-121.31845,309.05,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.23,1.48,N
49.804,-121.32599,303.25,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.37,1.48,N
49.80507,-121.27975,355.51,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,298.17,14.99,N
49.80561,-121.28712,342.64,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,293.02,8.25,N
49.80618,-121.29497,330.91,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,291.41,8.25,N
49.80674,-121.30267,329.31,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,291.61,4.25,N
49.80729,-121.31024,325.26,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,291.51,4.25,N
49.80783,-121.31766,309.85,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.31,1.48,N
49.80892,-121.2721,321.63,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.05,4.08,N
49.8095,-121.2799,321.1,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.51,4.08,N
49.81006,-121.28768,330.43,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.7,4.79,N
49.81062,-121.29532,324.31,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.55,4.79,N
49.81115,-121.30249,321.42,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.84,2.17,N
49.81165,-121.30942,309.77,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,288.67,2.17,N
49.81218,-121.31657,301.51,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.61,1.36,N
49.8123,-121.25804,302.23,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,283.99,2.35,N
49.81282,-121.26501,321.76,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.22,2.35,N
49.81334,-121.272,322.05,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,289.42,4.08,N
49.8139,-121.27969,332.21,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,291.58,4.08,N
49.81446,-121.28741,343.76,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,296.13,4.79,N
49.81501,-121.29485,319.95,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.16,4.79,N
49.81554,-121.30214,305.91,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.82,2.17,N
49.81668,-121.25748,334.7,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,290.66,4.94,N
49.81719,-121.26438,342.42,0.46,0.47,2026-08-01,0945,N,VIIRS,n,2.0NRT,293.16,4.94,N
49.8173,-121.51022,340.19,0.47,0.48,2026-08-01,0945,N,VIIRS,n,2.0NRT,287.82,4.23,N
